formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Gd2 Nb2 O8,3,0.0,0.0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,2.24,0.9686,1.2,0.4936,6.0,2.2913,7.0
Br6 Gd2,2,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,0.0,0.0,1.76,0.7621,0.65,0.2815,4.0,1.7321,6.0
Gd8 O28 Zr8,3,0.0,0.0,0.0,0.6364,0.0,0.1818,0.0,0.0,0.1818,0.1818,0.0,2.24,1.047,1.2,0.5226,6.0,2.3461,6.5
B6 Gd2 O12,3,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.0,0.1,0.0,0.0,2.24,0.8216,1.2,0.3532,6.0,1.8,7.0
Gd1 K1 S2,3,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.76,0.7964,1.2,0.5196,5.0,2.0616,6.0
Cl6 Gd1 Na3,3,0.0,0.3,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,2.23,1.062,0.8,0.3919,5.0,1.5,6.0
Cu2 Gd4 O24 Se8,4,0.0,0.0,0.0,0.8421,0.0,0.1053,0.0,0.0,0.1053,0.0526,-1.2632,2.24,0.752,1.2,0.4069,6.0,1.8712,8.0
Gd6 S8,2,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.4286,0.0,0.1429,1.38,0.6829,0.8,0.3959,5.0,2.4744,7.0
Gd1 Ni5,2,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.8333,2.1667,0.71,0.2646,0.45,0.1677,4.0,1.4907,13.0
Gd1 Ge2 Rh2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.2,1.08,0.3968,0.55,0.2049,4.0,1.4697,14.0
